Brand,Product Name,Price (INR),Product Link
Acer,"Acer NITRO V 15, AMD Ryzen 7-7445HS octa-core processor, NVIDIA GeForce RTX 4050- 6 GB GDDR6(16GB DDR5, 512GB)IPS FHD, 15.6""/ 39.62cm, 165Hz, Win 11 Home, Obsidian black, 2.1KG, ANV15-42 Gaming Laptop",71990,https://www.amazon.in/Acer-7-7735HS-Graphics-Windows-ANV15-41/dp/B0DFWRZLK5/ref=sr_1_93?dib=eyJ2IjoiMSJ9.VCxv7k3EL13Rcjg6Uf1U2ePopNbi2fuA58jhj7973gouXdAeR5WEewGAaxfaaMHtYWtpBDBkf0fYXJ3KVAfiSMVkYABi_ASvJWuyvoJlei_TolWmA_A-4f7L9Jw8aWUuNFkx_w0iNjAoSWrkU-DLcmBWX9vUYd1HKqY-6bm3yO2Ay6iI8wjF3S2G63v03zeCYcPw5g6k3c4Dyf6pssII7dz-Sqm0zO7j-id0BPq0ehE.XcPbc9LNdWo34VXcrBcCTfrFM5WN_aIeB9Y2wO61TT4&dib_tag=se&keywords=laptops&qid=1760989537&sr=8-93
HP,"HP Omen, 14th Gen Intel Core i7-14650HX, 8GB RTX 5050, 24GB DDR5(Upgradeable) 1TB SSD, 165Hz, 2k WUXGA, 3ms, 400 nits, 16''/40.6cm, Win11, M365* Office24, Black, 2.43kg, am0241TX, RGB Gaming Laptop",132990,https://www.amazon.in/HP-i7-14650HX-Upgradeable-Office24-am0241TX/dp/B0FDKRKC92/ref=sr_1_94?dib=eyJ2IjoiMSJ9.VCxv7k3EL13Rcjg6Uf1U2ePopNbi2fuA58jhj7973gouXdAeR5WEewGAaxfaaMHtYWtpBDBkf0fYXJ3KVAfiSMVkYABi_ASvJWuyvoJlei_TolWmA_A-4f7L9Jw8aWUuNFkx_w0iNjAoSWrkU-DLcmBWX9vUYd1HKqY-6bm3yO2Ay6iI8wjF3S2G63v03zeCYcPw5g6k3c4Dyf6pssII7dz-Sqm0zO7j-id0BPq0ehE.XcPbc9LNdWo34VXcrBcCTfrFM5WN_aIeB9Y2wO61TT4&dib_tag=se&keywords=laptops&qid=1760989537&sr=8-94
HP,"HP 15 (2025), AMD Ryzen 3 Quad Core - (4 GB/512 GB SSD/11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Silver/1.5 kg/MSO",30400,https://www.amazon.in/HP-15-Ryzen-7320U-Quad/dp/B0FLHPNJ96/ref=sr_1_95?dib=eyJ2IjoiMSJ9.VCxv7k3EL13Rcjg6Uf1U2ePopNbi2fuA58jhj7973gouXdAeR5WEewGAaxfaaMHtYWtpBDBkf0fYXJ3KVAfiSMVkYABi_ASvJWuyvoJlei_TolWmA_A-4f7L9Jw8aWUuNFkx_w0iNjAoSWrkU-DLcmBWX9vUYd1HKqY-6bm3yO2Ay6iI8wjF3S2G63v03zeCYcPw5g6k3c4Dyf6pssII7dz-Sqm0zO7j-id0BPq0ehE.XcPbc9LNdWo34VXcrBcCTfrFM5WN_aIeB9Y2wO61TT4&dib_tag=se&keywords=laptops&qid=1760989537&sr=8-95
HP,"HP 14 (2025), AMD Ryzen 5 7520U Quad Core - (8 GB/512 GB SSD/AMD Radeon Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" HD Display/Ash Grey/1.36 kg/MS Office 2021",28990,https://www.amazon.in/HP-14-245G10-Ryzen-7520U/dp/B0F6SYGVLZ/ref=sr_1_96?dib=eyJ2IjoiMSJ9.VCxv7k3EL13Rcjg6Uf1U2ePopNbi2fuA58jhj7973gouXdAeR5WEewGAaxfaaMHtYWtpBDBkf0fYXJ3KVAfiSMVkYABi_ASvJWuyvoJlei_TolWmA_A-4f7L9Jw8aWUuNFkx_w0iNjAoSWrkU-DLcmBWX9vUYd1HKqY-6bm3yO2Ay6iI8wjF3S2G63v03zeCYcPw5g6k3c4Dyf6pssII7dz-Sqm0zO7j-id0BPq0ehE.XcPbc9LNdWo34VXcrBcCTfrFM5WN_aIeB9Y2wO61TT4&dib_tag=se&keywords=laptops&qid=1760989537&sr=8-96
HP,"HP Professional 15 (2025), Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Backlit/Turbo Silver/1.5 kg/MSO 2021",48950,https://www.amazon.in/HP-Professional-Intel-Core-1334U/dp/B0CT8W287L/ref=sr_1_97?dib=eyJ2IjoiMSJ9.VCxv7k3EL13Rcjg6Uf1U2ePopNbi2fuA58jhj7973gouXdAeR5WEewGAaxfaaMHtYWtpBDBkf0fYXJ3KVAfiSMVkYABi_ASvJWuyvoJlei_TolWmA_A-4f7L9Jw8aWUuNFkx_w0iNjAoSWrkU-DLcmBWX9vUYd1HKqY-6bm3yO2Ay6iI8wjF3S2G63v03zeCYcPw5g6k3c4Dyf6pssII7dz-Sqm0zO7j-id0BPq0ehE.XcPbc9LNdWo34VXcrBcCTfrFM5WN_aIeB9Y2wO61TT4&dib_tag=se&keywords=laptops&qid=1760989537&sr=8-97
Lenovo,"Lenovo IdeaPad Slim 3 AMD Ryzen 7 8840HS 15.3 inch (38.8cm) WUXGA IPS AI PC Laptop(24GB RAM/1TB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg), 83KA004TIN",66990,https://www.amazon.in/Lenovo-IdeaPad-Windows-Keyboard-83KA004TIN/dp/B0FCYB67QJ/ref=sr_1_98?dib=eyJ2IjoiMSJ9.VCxv7k3EL13Rcjg6Uf1U2ePopNbi2fuA58jhj7973gouXdAeR5WEewGAaxfaaMHtYWtpBDBkf0fYXJ3KVAfiSMVkYABi_ASvJWuyvoJlei_TolWmA_A-4f7L9Jw8aWUuNFkx_w0iNjAoSWrkU-DLcmBWX9vUYd1HKqY-6bm3yO2Ay6iI8wjF3S2G63v03zeCYcPw5g6k3c4Dyf6pssII7dz-Sqm0zO7j-id0BPq0ehE.XcPbc9LNdWo34VXcrBcCTfrFM5WN_aIeB9Y2wO61TT4&dib_tag=se&keywords=laptops&qid=1760989537&sr=8-98
Acer,"Acer Aspire 3, 13th Gen, Intel Core i5-1334U Processor Laptop with 35.56 cm (14"") FHD LED-Backlit IPS Display (16GB RAM/512GB SSD/Intel Graphics/Win11Home) A324-53 Backlit Keyboard Steel Gray 1.45KG",39990,https://www.amazon.in/Acer-Processor-LED-Backlit-Win11Home-A324-51/dp/B0D9QLPY8B/ref=sr_1_99?dib=eyJ2IjoiMSJ9.VCxv7k3EL13Rcjg6Uf1U2ePopNbi2fuA58jhj7973gouXdAeR5WEewGAaxfaaMHtYWtpBDBkf0fYXJ3KVAfiSMVkYABi_ASvJWuyvoJlei_TolWmA_A-4f7L9Jw8aWUuNFkx_w0iNjAoSWrkU-DLcmBWX9vUYd1HKqY-6bm3yO2Ay6iI8wjF3S2G63v03zeCYcPw5g6k3c4Dyf6pssII7dz-Sqm0zO7j-id0BPq0ehE.XcPbc9LNdWo34VXcrBcCTfrFM5WN_aIeB9Y2wO61TT4&dib_tag=se&keywords=laptops&qid=1760989537&sr=8-99
HP,"HP 15, 13th Gen Intel Core i5-1334U Laptop (12GB DDR4,512GB SSD) Anti-Glare,Micro-Edge,15.6''/39.6cm, FHD, Win11,M365,Office24, Silver,1.59kg, Iris Xe Graphics, FHD Camera w/Privacy Shutter, fd0575TU",47790,https://www.amazon.in/HP-i5-1334U-Anti-Glare-Micro-Edge-fd0575TU/dp/B0F4R3MMMR/ref=sr_1_100?dib=eyJ2IjoiMSJ9.VCxv7k3EL13Rcjg6Uf1U2ePopNbi2fuA58jhj7973gouXdAeR5WEewGAaxfaaMHtYWtpBDBkf0fYXJ3KVAfiSMVkYABi_ASvJWuyvoJlei_TolWmA_A-4f7L9Jw8aWUuNFkx_w0iNjAoSWrkU-DLcmBWX9vUYd1HKqY-6bm3yO2Ay6iI8wjF3S2G63v03zeCYcPw5g6k3c4Dyf6pssII7dz-Sqm0zO7j-id0BPq0ehE.XcPbc9LNdWo34VXcrBcCTfrFM5WN_aIeB9Y2wO61TT4&dib_tag=se&keywords=laptops&qid=1760989537&sr=8-100
Dell,"Dell 15DC15250, Intel Core i5 13th Gen - 1334U, 16GB RAM, 1TB SSD, FHD 15.6""/39.62 cm, Windows 11, MSO'24, Silver, 1.62kg, Backlit Keyboard, 15 Month McAfee, Thin & Light Laptop",54990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMDI2NzkwMTg5Nzg0NTUxOjE3NjA5ODk1Mzc6c3BfYnRmOjMwMDQ3Mzg4MjgzNDAzMjo6MDo6&url=%2FDell-Inspiron-3530-i5-1334U-Keyboard%2Fdp%2FB0DSFQZTVW%2Fref%3Dsr_1_101_sspa%3Fdib%3DeyJ2IjoiMSJ9.VCxv7k3EL13Rcjg6Uf1U2ePopNbi2fuA58jhj7973gouXdAeR5WEewGAaxfaaMHtYWtpBDBkf0fYXJ3KVAfiSMVkYABi_ASvJWuyvoJlei_TolWmA_A-4f7L9Jw8aWUuNFkx_w0iNjAoSWrkU-DLcmBWX9vUYd1HKqY-6bm3yO2Ay6iI8wjF3S2G63v03zeCYcPw5g6k3c4Dyf6pssII7dz-Sqm0zO7j-id0BPq0ehE.XcPbc9LNdWo34VXcrBcCTfrFM5WN_aIeB9Y2wO61TT4%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989537%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=ufQ3LHEYRB&sp_cr=ZAZ
Dell,"Dell Inspiron 3535, Windows 11 Home, AMD Ryzen 3 7320U Processor, (8GB RAM/512GB SSD/Window 11/Ms Office' 21/15.6""(39.62 Cm) FHD Display/15 Month Mcafee/Carbon Black/1.67Kg Thin & Light Laptop",28990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMDI2NzkwMTg5Nzg0NTUxOjE3NjA5ODk1Mzc6c3BfYnRmOjMwMDcyMzY4MDEzMDMzMjo6MDo6&url=%2FDell-Inspiron-3535-Windows-Processor%2Fdp%2FB0DG5CY2Y2%2Fref%3Dsr_1_102_sspa%3Fdib%3DeyJ2IjoiMSJ9.VCxv7k3EL13Rcjg6Uf1U2ePopNbi2fuA58jhj7973gouXdAeR5WEewGAaxfaaMHtYWtpBDBkf0fYXJ3KVAfiSMVkYABi_ASvJWuyvoJlei_TolWmA_A-4f7L9Jw8aWUuNFkx_w0iNjAoSWrkU-DLcmBWX9vUYd1HKqY-6bm3yO2Ay6iI8wjF3S2G63v03zeCYcPw5g6k3c4Dyf6pssII7dz-Sqm0zO7j-id0BPq0ehE.XcPbc9LNdWo34VXcrBcCTfrFM5WN_aIeB9Y2wO61TT4%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989537%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=8lmGrJDGAv&sp_cr=ZAZ
Lenovo,"Lenovo IdeaPad Slim 5, AMD Ryzen AI 7 350, 24GB RAM, 1TB SSD, WUXGA OLED 14""(35.5cm), Win11, Office Home'24, Grey, 1.4Kg, 83HX001NIN, Copilot+ PC, Backlit Keyboard, 1Yr ADP Free AI Powered Laptop",79990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDc2MzM0NDYwNDI2OTE1OjE3NjA5ODk1NTc6c3BfYXRmX25leHQ6MzAwNzgyMDMwMDY2MzMyOjowOjo&url=%2FLenovo-IdeaPad-83HX001NIN-Copilot-Keyboard%2Fdp%2FB0F4XHB911%2Fref%3Dsr_1_97_sspa%3Fdib%3DeyJ2IjoiMSJ9.VNc_cIGkB5HQf73BYeU3Zdw7Jy9kSOKKWuh8cbyt3Z7ZuWd3SaoTnqQDXT_NAyK0evpjF-7hxzg_NlFA4KdvDYf29_NmhUF3kPkcG6qMs35aEShSVAO-DFUmGQxWdVEzEW6yf5R3KGnsGHFhhGHHxqsOr24gou6y12fLbU2f1FW9xfLnZVGWklvxSTdSyzOtDS7SkOCI9r9xDPW8R5U8JhDjTOVFYq3RG6YiDw0F3FM.WT4u8OP2PExxINvmBdPODKV076q9s_38v5psHvX0Mg8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989557%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=Y17fowB0WJ&sp_cr=ZAZ
acer,"acer Aspire Lite, 12th gen, Intel Core i5-12450H Processor, 16 GB, 512GB, 15.6""/39.62 cm, Windows 11 Home, MSO, Pure Silver, 1.70 kg, AL15-52H, Backlit Keyboard",40990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDc2MzM0NDYwNDI2OTE1OjE3NjA5ODk1NTc6c3BfYXRmX25leHQ6MzAwMzI1OTIwOTYzNzMyOjowOjo&url=%2FAcer-i5-12450H-Windows11Home-AL15-52H-Keyboard%2Fdp%2FB0DDL495SX%2Fref%3Dsr_1_98_sspa%3Fdib%3DeyJ2IjoiMSJ9.VNc_cIGkB5HQf73BYeU3Zdw7Jy9kSOKKWuh8cbyt3Z7ZuWd3SaoTnqQDXT_NAyK0evpjF-7hxzg_NlFA4KdvDYf29_NmhUF3kPkcG6qMs35aEShSVAO-DFUmGQxWdVEzEW6yf5R3KGnsGHFhhGHHxqsOr24gou6y12fLbU2f1FW9xfLnZVGWklvxSTdSyzOtDS7SkOCI9r9xDPW8R5U8JhDjTOVFYq3RG6YiDw0F3FM.WT4u8OP2PExxINvmBdPODKV076q9s_38v5psHvX0Mg8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989557%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=toB8mIrCZ8&sp_cr=ZAZ
Lenovo,"Lenovo IdeaPad Pro 5, Intel Core Ultra 9 185H, 32GB RAM, 1TB SSD, 2.8K OLED 14""(35.5cm), Windows 11, Office Home 2024, Grey, 1.46Kg, 83D2004XIN, Built-in AI, 400Nits, 120Hz, 1Yr ADP Free Laptop",117990,https://www.amazon.in/Lenovo-IdeaPad-400Nits-Windows-83D2004XIN/dp/B0F1N18XWV/ref=sr_1_99?dib=eyJ2IjoiMSJ9.VNc_cIGkB5HQf73BYeU3Zdw7Jy9kSOKKWuh8cbyt3Z7ZuWd3SaoTnqQDXT_NAyK0evpjF-7hxzg_NlFA4KdvDYf29_NmhUF3kPkcG6qMs35aEShSVAO-DFUmGQxWdVEzEW6yf5R3KGnsGHFhhGHHxqsOr24gou6y12fLbU2f1FW9xfLnZVGWklvxSTdSyzOtDS7SkOCI9r9xDPW8R5U8JhDjTOVFYq3RG6YiDw0F3FM.WT4u8OP2PExxINvmBdPODKV076q9s_38v5psHvX0Mg8&dib_tag=se&keywords=laptops&qid=1760989557&sr=8-99
ASUS,"ASUS Chromebook CX1405, Intel Celeron N4500, 8GB RAM, 128GB, FHD 14""(35.56cm), Chrome OS, Quiet Blue, 1.4Kg, CX1405CKA-S60394, Intel UHD Graphics, 42WHrs, Thin & Light Laptop",20990,https://www.amazon.in/ASUS-Chromebook-Celeron-CX1405CKA-S60394-Graphics/dp/B0FCY4H89L/ref=sr_1_100?dib=eyJ2IjoiMSJ9.VNc_cIGkB5HQf73BYeU3Zdw7Jy9kSOKKWuh8cbyt3Z7ZuWd3SaoTnqQDXT_NAyK0evpjF-7hxzg_NlFA4KdvDYf29_NmhUF3kPkcG6qMs35aEShSVAO-DFUmGQxWdVEzEW6yf5R3KGnsGHFhhGHHxqsOr24gou6y12fLbU2f1FW9xfLnZVGWklvxSTdSyzOtDS7SkOCI9r9xDPW8R5U8JhDjTOVFYq3RG6YiDw0F3FM.WT4u8OP2PExxINvmBdPODKV076q9s_38v5psHvX0Mg8&dib_tag=se&keywords=laptops&qid=1760989557&sr=8-100
HP,"HP Pavilion x360, 13th Gen Intel Core i5-1335U (16GB DDR4, 512GB SSD) Touchscreen, 14""/35.6cm, FHD, Win 11, Office 21, Silver, 1.51kg, ek1074tu/1148tu, Iris Xe, FPR, 5MP Camera, Backlit KB Laptop",62990,https://www.amazon.in/HP-Pavilion-i5-1335U-Laptop-Touchscreen/dp/B0CJ2KWNNQ/ref=sr_1_101?dib=eyJ2IjoiMSJ9.VNc_cIGkB5HQf73BYeU3Zdw7Jy9kSOKKWuh8cbyt3Z7ZuWd3SaoTnqQDXT_NAyK0evpjF-7hxzg_NlFA4KdvDYf29_NmhUF3kPkcG6qMs35aEShSVAO-DFUmGQxWdVEzEW6yf5R3KGnsGHFhhGHHxqsOr24gou6y12fLbU2f1FW9xfLnZVGWklvxSTdSyzOtDS7SkOCI9r9xDPW8R5U8JhDjTOVFYq3RG6YiDw0F3FM.WT4u8OP2PExxINvmBdPODKV076q9s_38v5psHvX0Mg8&dib_tag=se&keywords=laptops&qid=1760989557&sr=8-101
HP,"HP 15 (2025), AMD Ryzen 5 7520U Quad Core - (16 GB/512 GB SSD/AMD Radeon Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Backlit + Fingerprint/Silver/1.5 kg/MS Office 2021",37990,https://www.amazon.in/dp/B0CL5BXMTW/ref=sr_1_102?dib=eyJ2IjoiMSJ9.VNc_cIGkB5HQf73BYeU3Zdw7Jy9kSOKKWuh8cbyt3Z7ZuWd3SaoTnqQDXT_NAyK0evpjF-7hxzg_NlFA4KdvDYf29_NmhUF3kPkcG6qMs35aEShSVAO-DFUmGQxWdVEzEW6yf5R3KGnsGHFhhGHHxqsOr24gou6y12fLbU2f1FW9xfLnZVGWklvxSTdSyzOtDS7SkOCI9r9xDPW8R5U8JhDjTOVFYq3RG6YiDw0F3FM.WT4u8OP2PExxINvmBdPODKV076q9s_38v5psHvX0Mg8&dib_tag=se&keywords=laptops&qid=1760989557&sr=8-102
Dell,"Dell Inspiron 3535, AMD Ryzen 5-7530U, 16GB RAM, 512GB SSD, FHD WVA IPS 15.6""/39.62 cm, Windows 11, MSO'24, Platinum Silver, 1.67kg, 120Hz, Standard Keyboard, 15 Month McAfee, Thin & Light Laptop",39990,https://www.amazon.in/Dell-Inspiron-5-7530U-Windows-Platinum/dp/B0DSFRQTGB/ref=sr_1_103?dib=eyJ2IjoiMSJ9.VNc_cIGkB5HQf73BYeU3Zdw7Jy9kSOKKWuh8cbyt3Z7ZuWd3SaoTnqQDXT_NAyK0evpjF-7hxzg_NlFA4KdvDYf29_NmhUF3kPkcG6qMs35aEShSVAO-DFUmGQxWdVEzEW6yf5R3KGnsGHFhhGHHxqsOr24gou6y12fLbU2f1FW9xfLnZVGWklvxSTdSyzOtDS7SkOCI9r9xDPW8R5U8JhDjTOVFYq3RG6YiDw0F3FM.WT4u8OP2PExxINvmBdPODKV076q9s_38v5psHvX0Mg8&dib_tag=se&keywords=laptops&qid=1760989557&sr=8-103
ASUS,"ASUS Vivobook 15,13th Gen,Intel Core i7-13620H(Intel UHD iGPU/16GB RAM/1TB SSD/FHD/15.6""/60Hz/Backlit Keyboard/42Whr/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.7 Kg)X1502VA-BQ1298WS",62990,https://www.amazon.in/ASUS-Vivobook-i7-13620H-Keyboard-X1502VA-BQ1298WS/dp/B0FC2NW1KF/ref=sr_1_104?dib=eyJ2IjoiMSJ9.VNc_cIGkB5HQf73BYeU3Zdw7Jy9kSOKKWuh8cbyt3Z7ZuWd3SaoTnqQDXT_NAyK0evpjF-7hxzg_NlFA4KdvDYf29_NmhUF3kPkcG6qMs35aEShSVAO-DFUmGQxWdVEzEW6yf5R3KGnsGHFhhGHHxqsOr24gou6y12fLbU2f1FW9xfLnZVGWklvxSTdSyzOtDS7SkOCI9r9xDPW8R5U8JhDjTOVFYq3RG6YiDw0F3FM.WT4u8OP2PExxINvmBdPODKV076q9s_38v5psHvX0Mg8&dib_tag=se&keywords=laptops&qid=1760989557&sr=8-104
DELL,"DELL 15 (2025) Intel Core i3 13th Gen 1315U - (32 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" HD Display/Smoky Black/1.5 kg/MSO 2021/1 Year ADP Warranty",41490,https://www.amazon.in/dp/B0FQHZVJ7Q/ref=sr_1_105?dib=eyJ2IjoiMSJ9.VNc_cIGkB5HQf73BYeU3Zdw7Jy9kSOKKWuh8cbyt3Z7ZuWd3SaoTnqQDXT_NAyK0evpjF-7hxzg_NlFA4KdvDYf29_NmhUF3kPkcG6qMs35aEShSVAO-DFUmGQxWdVEzEW6yf5R3KGnsGHFhhGHHxqsOr24gou6y12fLbU2f1FW9xfLnZVGWklvxSTdSyzOtDS7SkOCI9r9xDPW8R5U8JhDjTOVFYq3RG6YiDw0F3FM.WT4u8OP2PExxINvmBdPODKV076q9s_38v5psHvX0Mg8&dib_tag=se&keywords=laptops&qid=1760989557&sr=8-105
Lenovo,"Lenovo Ideapad 1 AMD Ryzen 5 5625U (16GB RAM/512GB SSD/Windows 11/Office Home 2024/15.6 Inch (39.6Cm)/FHD IPS Display/3Months Game Pass/Grey/1.6Kg), 82R4011CIN/0DIN Laptop",38000,https://www.amazon.in/Lenovo-Ideapad-Windows-Display-82R4011CIN/dp/B0DT3SBQM7/ref=sr_1_106?dib=eyJ2IjoiMSJ9.VNc_cIGkB5HQf73BYeU3Zdw7Jy9kSOKKWuh8cbyt3Z7ZuWd3SaoTnqQDXT_NAyK0evpjF-7hxzg_NlFA4KdvDYf29_NmhUF3kPkcG6qMs35aEShSVAO-DFUmGQxWdVEzEW6yf5R3KGnsGHFhhGHHxqsOr24gou6y12fLbU2f1FW9xfLnZVGWklvxSTdSyzOtDS7SkOCI9r9xDPW8R5U8JhDjTOVFYq3RG6YiDw0F3FM.WT4u8OP2PExxINvmBdPODKV076q9s_38v5psHvX0Mg8&dib_tag=se&keywords=laptops&qid=1760989557&sr=8-106
Acer,"Acer Aspire Lite, Intel Core i5 13th Gen - 1334U, 16GB RAM, 512GB SSD, Full HD 15.6""/39.62 cm, Windows 11 Home, MS Office, Steel Gray, 1.59 KG, AL15-53, Metal Body, Thin and Light Premium Laptop",40490,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDc2MzM0NDYwNDI2OTE1OjE3NjA5ODk1NTc6c3BfbXRmOjMwMDQ1OTUxNDIxMjgzMjo6MDo6&url=%2FAcer-i5-1334U-39-62cm-Windows-AL15-53%2Fdp%2FB0DPXBHF8H%2Fref%3Dsr_1_107_sspa%3Fdib%3DeyJ2IjoiMSJ9.VNc_cIGkB5HQf73BYeU3Zdw7Jy9kSOKKWuh8cbyt3Z7ZuWd3SaoTnqQDXT_NAyK0evpjF-7hxzg_NlFA4KdvDYf29_NmhUF3kPkcG6qMs35aEShSVAO-DFUmGQxWdVEzEW6yf5R3KGnsGHFhhGHHxqsOr24gou6y12fLbU2f1FW9xfLnZVGWklvxSTdSyzOtDS7SkOCI9r9xDPW8R5U8JhDjTOVFYq3RG6YiDw0F3FM.WT4u8OP2PExxINvmBdPODKV076q9s_38v5psHvX0Mg8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989557%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=MxaJSuUp8L&sp_cr=ZAZ
Apple,"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 8-core GPU, 16GB Unified Memory, 256GB) - Sky Blue",96990,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDc2MzM0NDYwNDI2OTE1OjE3NjA5ODk1NTc6c3BfbXRmOjMwMDQ5OTQ1MzM0NzQzMjo6MDo6&url=%2FApple-MacBook-13-inch-10-core-Unified%2Fdp%2FB0DZDDQ429%2Fref%3Dsr_1_108_sspa%3Fdib%3DeyJ2IjoiMSJ9.VNc_cIGkB5HQf73BYeU3Zdw7Jy9kSOKKWuh8cbyt3Z7ZuWd3SaoTnqQDXT_NAyK0evpjF-7hxzg_NlFA4KdvDYf29_NmhUF3kPkcG6qMs35aEShSVAO-DFUmGQxWdVEzEW6yf5R3KGnsGHFhhGHHxqsOr24gou6y12fLbU2f1FW9xfLnZVGWklvxSTdSyzOtDS7SkOCI9r9xDPW8R5U8JhDjTOVFYq3RG6YiDw0F3FM.WT4u8OP2PExxINvmBdPODKV076q9s_38v5psHvX0Mg8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1760989557%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=zsKjVxuqwq&sp_cr=ZAZ
HP,"HP 15, 13th Gen Intel Core i3-1315U Laptop (8GB DDR4,512GB SSD) Anti-Glare, Micro-Edge,15.6' FHD, Win11,MS Office Home21, Silver,1.59kg, FHD Camera w/Privacy Shutter, fd0569TU",33880,https://www.amazon.in/HP-i3-1315U-Anti-Glare-Micro-Edge-fd0569TU/dp/B0F4R5W1NC/ref=sr_1_109?dib=eyJ2IjoiMSJ9.VNc_cIGkB5HQf73BYeU3Zdw7Jy9kSOKKWuh8cbyt3Z7ZuWd3SaoTnqQDXT_NAyK0evpjF-7hxzg_NlFA4KdvDYf29_NmhUF3kPkcG6qMs35aEShSVAO-DFUmGQxWdVEzEW6yf5R3KGnsGHFhhGHHxqsOr24gou6y12fLbU2f1FW9xfLnZVGWklvxSTdSyzOtDS7SkOCI9r9xDPW8R5U8JhDjTOVFYq3RG6YiDw0F3FM.WT4u8OP2PExxINvmBdPODKV076q9s_38v5psHvX0Mg8&dib_tag=se&keywords=laptops&qid=1760989557&sr=8-109
Samsung,"Samsung Galaxy Book4 (Gray, 16GB RAM, 512GB SSD) | 15.6"" Full HD Screen | Intel Core i5 1335U Processor | Windows 11 Home | MS Office 2021 | Fingerprint Reader | Intel Iris XE Graphics | RJ45 LAN Port",49499,https://www.amazon.in/Samsung-Processor-Windows-Fingerprint-Graphics/dp/B0D143SJ9R/ref=sr_1_110?dib=eyJ2IjoiMSJ9.VNc_cIGkB5HQf73BYeU3Zdw7Jy9kSOKKWuh8cbyt3Z7ZuWd3SaoTnqQDXT_NAyK0evpjF-7hxzg_NlFA4KdvDYf29_NmhUF3kPkcG6qMs35aEShSVAO-DFUmGQxWdVEzEW6yf5R3KGnsGHFhhGHHxqsOr24gou6y12fLbU2f1FW9xfLnZVGWklvxSTdSyzOtDS7SkOCI9r9xDPW8R5U8JhDjTOVFYq3RG6YiDw0F3FM.WT4u8OP2PExxINvmBdPODKV076q9s_38v5psHvX0Mg8&dib_tag=se&keywords=laptops&qid=1760989557&sr=8-110
HP,"HP 15, AMD Ryzen 5 7520U (8GB LPDDR5, 512GB SSD) Anti-Glare, FHD,15.6-inch (39.6 cm) Win 11, Office 21, FHD Camera with Privacy Shutter,15s-fc0155AU",33990,https://www.amazon.in/HP-RyzenTM-15-6-inch-Speakers-15s-fc0155AU/dp/B0CY2R1G3G/ref=sr_1_111?dib=eyJ2IjoiMSJ9.VNc_cIGkB5HQf73BYeU3Zdw7Jy9kSOKKWuh8cbyt3Z7ZuWd3SaoTnqQDXT_NAyK0evpjF-7hxzg_NlFA4KdvDYf29_NmhUF3kPkcG6qMs35aEShSVAO-DFUmGQxWdVEzEW6yf5R3KGnsGHFhhGHHxqsOr24gou6y12fLbU2f1FW9xfLnZVGWklvxSTdSyzOtDS7SkOCI9r9xDPW8R5U8JhDjTOVFYq3RG6YiDw0F3FM.WT4u8OP2PExxINvmBdPODKV076q9s_38v5psHvX0Mg8&dib_tag=se&keywords=laptops&qid=1760989557&sr=8-111
